P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height,obs_6_x,obs_6_y,obs_6_width,obs_6_height,obs_7_x,obs_7_y,obs_7_width,obs_7_height,obs_8_x,obs_8_y,obs_8_width,obs_8_height,obs_9_x,obs_9_y,obs_9_width,obs_9_height,obs_10_x,obs_10_y,obs_10_width,obs_10_height,obs_11_x,obs_11_y,obs_11_width,obs_11_height,obs_12_x,obs_12_y,obs_12_width,obs_12_height,obs_13_x,obs_13_y,obs_13_width,obs_13_height,obs_14_x,obs_14_y,obs_14_width,obs_14_height,obs_15_x,obs_15_y,obs_15_width,obs_15_height,obs_16_x,obs_16_y,obs_16_width,obs_16_height,obs_17_x,obs_17_y,obs_17_width,obs_17_height,obs_18_x,obs_18_y,obs_18_width,obs_18_height,obs_19_x,obs_19_y,obs_19_width,obs_19_height,obs_20_x,obs_20_y,obs_20_width,obs_20_height,obs_21_x,obs_21_y,obs_21_width,obs_21_height,obs_22_x,obs_22_y,obs_22_width,obs_22_height,obs_23_x,obs_23_y,obs_23_width,obs_23_height,obs_24_x,obs_24_y,obs_24_width,obs_24_height,obs_25_x,obs_25_y,obs_25_width,obs_25_height,obs_26_x,obs_26_y,obs_26_width,obs_26_height,obs_27_x,obs_27_y,obs_27_width,obs_27_height,obs_28_x,obs_28_y,obs_28_width,obs_28_height,obs_29_x,obs_29_y,obs_29_width,obs_29_height
221,128,4,0,0,100,242,127,0,0,0,100,15:25:55,46333,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,128,4,0,0,100,241,127,0,0,0,100,15:25:55,46370,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,128,4,0,0,100,240,127,0,0,0,100,15:25:55,46407,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,128,4,0,0,100,239,127,0,0,0,100,15:25:55,46444,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,128,4,0,0,100,238,127,0,0,0,100,15:25:55,46481,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,128,4,0,0,100,237,127,0,0,0,100,15:25:55,46519,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,128,4,0,0,100,236,127,0,0,0,100,15:25:55,46556,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,128,4,0,0,100,235,127,0,0,0,100,15:25:55,46593,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,128,4,0,0,100,234,127,0,0,0,100,15:25:55,46630,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,128,4,0,0,100,233,127,0,0,0,100,15:25:55,46667,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,128,4,0,0,100,232,127,0,0,0,100,15:25:55,46704,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,128,4,0,0,100,231,127,0,0,0,100,15:25:55,46741,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,128,4,0,0,100,230,127,0,0,0,100,15:25:55,46778,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,128,4,0,0,100,229,127,0,0,0,100,15:25:55,46815,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,128,4,0,0,100,228,127,0,0,0,100,15:25:55,46852,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,129,3,0,0,100,227,127,0,0,0,100,15:25:55,46889,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,130,3,0,0,100,226,127,0,0,0,100,15:25:55,46926,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,131,3,0,0,100,225,127,0,0,0,100,15:25:55,46963,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,132,3,0,0,100,224,127,0,0,0,100,15:25:56,47000,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,133,3,0,0,100,223,127,0,0,0,100,15:25:56,47036,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,134,3,0,0,100,222,127,0,0,0,100,15:25:56,47071,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,135,3,0,0,100,221,127,0,0,0,100,15:25:56,47107,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,136,3,0,0,100,220,127,0,0,0,100,15:25:56,47143,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,137,3,0,0,100,219,127,0,0,0,100,15:25:56,47179,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,138,3,0,0,100,218,127,0,0,0,100,15:25:56,47214,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,139,3,0,0,100,217,127,0,0,0,100,15:25:56,47250,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,140,3,0,0,100,216,127,0,0,0,100,15:25:56,47286,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,141,3,0,0,100,215,127,0,0,0,100,15:25:56,47321,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,142,3,0,0,100,214,127,0,0,0,100,15:25:56,47357,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,143,3,0,0,100,213,127,0,0,0,100,15:25:56,47393,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,144,3,0,0,100,212,127,0,0,0,100,15:25:56,47429,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,145,3,0,0,100,211,127,0,0,0,100,15:25:56,47464,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,146,3,0,0,100,210,127,0,0,0,100,15:25:56,47500,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,147,3,0,0,100,209,127,0,0,0,100,15:25:56,47536,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,148,3,0,0,100,208,127,0,0,0,100,15:25:56,47571,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,149,3,0,0,100,207,127,0,0,0,100,15:25:56,47607,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,150,3,0,0,100,206,127,0,0,0,100,15:25:56,47643,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,151,3,0,0,100,205,127,0,0,0,100,15:25:56,47679,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,152,3,0,0,100,204,127,0,0,0,100,15:25:56,47714,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,153,3,0,0,100,203,127,0,0,0,100,15:25:56,47750,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,154,3,0,0,100,202,127,0,0,0,100,15:25:56,47786,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,155,3,0,0,100,201,127,0,0,0,100,15:25:56,47821,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,156,3,0,0,100,200,127,0,0,0,100,15:25:56,47857,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,157,3,0,0,100,199,127,0,0,0,100,15:25:56,47893,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,158,3,0,0,100,198,127,0,0,0,100,15:25:56,47929,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
221,159,3,0,0,100,197,127,0,0,0,100,15:25:56,47964,200,474,194,27,324,71,58,305,334,63,55,636,66,39,35,622,425,43,100,276,290,78,67,424,393,61,60,530,234,68,34,299,523,74,45,334,36,62,45,473,481,47,75,354,123,88,88,83,402,56,32,440,454,93,98,34,156,35,53,19,282,46,30,295,185,90,36,223,389,58,41,556,157,41,53,63,295,98,36,136,504,55,75,689,221,86,51,10,30,58,43,622,3,43,73,94,90,70,97,131,50,49,34,253,135,78,42,457,146,62,48,559,416,57,97,417,17,83,92,431,315,41,40
