P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height,obs_6_x,obs_6_y,obs_6_width,obs_6_height,obs_7_x,obs_7_y,obs_7_width,obs_7_height,obs_8_x,obs_8_y,obs_8_width,obs_8_height,obs_9_x,obs_9_y,obs_9_width,obs_9_height,obs_10_x,obs_10_y,obs_10_width,obs_10_height,obs_11_x,obs_11_y,obs_11_width,obs_11_height,obs_12_x,obs_12_y,obs_12_width,obs_12_height,obs_13_x,obs_13_y,obs_13_width,obs_13_height,obs_14_x,obs_14_y,obs_14_width,obs_14_height,obs_15_x,obs_15_y,obs_15_width,obs_15_height,obs_16_x,obs_16_y,obs_16_width,obs_16_height,obs_17_x,obs_17_y,obs_17_width,obs_17_height,obs_18_x,obs_18_y,obs_18_width,obs_18_height,obs_19_x,obs_19_y,obs_19_width,obs_19_height,obs_20_x,obs_20_y,obs_20_width,obs_20_height,obs_21_x,obs_21_y,obs_21_width,obs_21_height,obs_22_x,obs_22_y,obs_22_width,obs_22_height,obs_23_x,obs_23_y,obs_23_width,obs_23_height,obs_24_x,obs_24_y,obs_24_width,obs_24_height,obs_25_x,obs_25_y,obs_25_width,obs_25_height,obs_26_x,obs_26_y,obs_26_width,obs_26_height,obs_27_x,obs_27_y,obs_27_width,obs_27_height,obs_28_x,obs_28_y,obs_28_width,obs_28_height,obs_29_x,obs_29_y,obs_29_width,obs_29_height
776,294,2,0,0,100,770,344,2,0,0,100,16:36:00,43250,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,293,2,0,0,100,770,343,2,0,0,100,16:36:00,43286,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,292,2,0,0,100,770,342,2,0,0,100,16:36:00,43321,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,291,2,0,0,100,770,341,2,0,0,100,16:36:00,43357,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,290,2,0,0,100,770,340,2,0,0,100,16:36:00,43393,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,289,2,0,0,100,770,339,2,0,0,100,16:36:00,43429,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,288,2,0,0,100,770,338,2,0,0,100,16:36:00,43464,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,287,2,0,0,100,770,337,2,0,0,100,16:36:00,43500,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,286,2,0,0,100,770,336,2,0,0,100,16:36:00,43536,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,285,2,0,0,100,770,335,2,0,0,100,16:36:00,43571,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,284,2,0,0,100,770,334,2,0,0,100,16:36:00,43607,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,283,2,0,0,100,770,333,2,0,0,100,16:36:00,43643,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,282,2,0,0,100,770,332,2,0,0,100,16:36:00,43679,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,281,2,0,0,100,770,331,2,0,0,100,16:36:00,43714,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,280,2,0,0,100,770,330,2,0,0,100,16:36:00,43750,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,279,2,0,0,100,770,329,2,0,0,100,16:36:00,43786,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,278,2,0,0,100,770,328,2,0,0,100,16:36:00,43821,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,277,2,0,0,100,770,327,2,0,0,100,16:36:00,43857,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,276,2,0,0,100,770,326,2,0,0,100,16:36:00,43893,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,275,2,0,0,100,770,325,2,0,0,100,16:36:00,43929,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,274,2,0,0,100,770,324,2,0,0,100,16:36:00,43964,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,273,2,0,0,100,770,323,2,0,0,100,16:36:01,44000,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,272,2,0,0,100,770,322,2,0,0,100,16:36:01,44037,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,271,2,0,0,100,770,321,2,0,0,100,16:36:01,44074,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,270,2,0,0,100,770,320,2,0,0,100,16:36:01,44111,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,269,2,0,0,100,770,319,2,0,0,100,16:36:01,44148,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,268,2,0,0,100,770,318,2,0,0,100,16:36:01,44185,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,267,2,0,0,100,770,317,2,0,0,100,16:36:01,44222,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,266,2,0,0,100,770,316,2,0,0,100,16:36:01,44259,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,265,2,0,0,100,770,315,2,0,0,100,16:36:01,44296,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,264,2,0,0,100,770,314,2,0,0,100,16:36:01,44333,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,263,2,0,0,100,770,313,2,0,0,100,16:36:01,44370,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,262,2,0,0,100,770,312,2,0,0,100,16:36:01,44407,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,261,2,0,0,100,770,311,2,0,0,100,16:36:01,44444,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,260,2,0,0,100,770,310,2,0,0,100,16:36:01,44481,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,259,2,0,0,100,770,309,2,0,0,100,16:36:01,44519,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,258,2,0,0,100,770,308,2,0,0,100,16:36:01,44556,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,257,2,0,0,100,770,307,2,0,0,100,16:36:01,44593,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,256,2,0,0,100,770,306,2,0,0,100,16:36:01,44630,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,255,2,0,0,100,770,305,2,0,0,100,16:36:01,44667,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,254,2,0,0,100,770,304,2,0,0,100,16:36:01,44704,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,253,2,0,0,100,770,303,2,0,0,100,16:36:01,44741,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,252,2,0,0,100,770,302,2,0,0,100,16:36:01,44778,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,251,2,0,0,100,770,301,2,0,0,100,16:36:01,44815,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,250,2,0,0,100,770,300,2,0,0,100,16:36:01,44852,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
776,249,2,0,0,100,770,299,2,0,0,100,16:36:01,44889,200,770,240,87,58,34,91,160,536,75,60,551,315,46,73,364,493,60,62,499,92,95,55,665,252,68,52,317,374,67,78,178,122,85,39,479,29,88,78,410,266,82,81,228,97,86,57,489,146,56,90,661,101,33,50,144,505,44,62,600,180,35,67,135,191,31,93,284,153,40,80,9,121,66,38,289,334,41,95,187,29,46,34,683,422,46,53,606,279,43,62,224,388,39,53,433,441,60,94,339,364,96,42,587,516,51,33,100,164,91,45,259,263,49,92,310,19,53,56,275,61,83,59
